Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
27,0.8007736206054688,0.06125923066136151,0.11390252225100991,0.03917761777147853,0.19807552546262736,0.06198882746208486,0.9052258551120758,0.052092221362025654,0.050831589102744996,0.02920591590222238,0.09477414228022095,0.052092222176719036
28,0.7831127345561981,0.06296833314598287,0.12159812785685056,0.039125434160580494,0.2099814437329769,0.06118297796341273,0.9022341549396514,0.05589491589363283,0.05264323921874161,0.031056805503199163,0.09776582885533566,0.055894912232088846
29,0.7806655168533325,0.05815405870617563,0.12414160519838328,0.034287725963416005,0.21442630514502523,0.053368086739472374,0.8565736591815949,0.06532491406965825,0.07909271493554113,0.03762186658848721,0.14342634491622447,0.0653249061480937
30,0.7645899832248688,0.06934111169662502,0.13637981042265887,0.04104903614674378,0.23254030495882033,0.06281801943479463,0.858974403142929,0.0656274292309952,0.07767572216689583,0.03873216206591871,0.14102559015154836,0.06562743396074808
31,0.7625841081142426,0.07318831014191113,0.139366340637207,0.04858087102438068,0.23616072386503217,0.07327331350305695,0.8482382118701934,0.06321173339353112,0.08389511220157142,0.03738588633382047,0.1517617847770452,0.0632117320344172
32,0.7518729448318482,0.06739261923054617,0.15106944814324372,0.04923948485231396,0.2527738884091377,0.07232081144335742,0.8860872447490692,0.057439168537440674,0.06187544465064999,0.03223084519828999,0.11391275562345977,0.057439162473081125
33,0.733938318490982,0.07409615508182721,0.15569803342223165,0.046758133249063125,0.261220945417881,0.06924294166443787,0.8157727062702179,0.054240176873025875,0.10315793119370933,0.032422880219699045,0.184227292984724,0.05424016857112281
34,0.7246366739273071,0.07037998964870694,0.1648908413946628,0.049855645257050205,0.27411800622940063,0.07278939911746359,0.836310750246048,0.07995524152491645,0.09174083285033698,0.046473575110624867,0.16368924435228105,0.07995524001681256
35,0.7292341947555542,0.07559038446630839,0.16213579848408693,0.05076141347131963,0.2707657858729362,0.07559036599095464,0.7867101609706879,0.11350741500093864,0.12418954391032454,0.06963395985951881,0.21328983651474115,0.11350740599386501
36,0.6962920606136322,0.08274371474891731,0.18072929903864857,0.05857593721326785,0.2950768783688545,0.08352789837345531,0.7630299687385559,0.12372700746083012,0.14019504510797556,0.07698737057704619,0.2369700254872441,0.12372699968985433
37,0.6923762500286103,0.08023720193152467,0.18638519495725628,0.05509631028639895,0.3041923597455024,0.0778197146080396,0.7757241904735566,0.1347745767028723,0.13306439742445944,0.08570998417429439,0.2242758024483919,0.13477458002146517
38,0.6760480999946594,0.08311413228421437,0.20214283540844916,0.05956489918237619,0.3238063633441925,0.08215542213930964,0.7858426690101623,0.09312119280224516,0.12369367834180589,0.058580735053610125,0.2141573347151279,0.09312118939900228
39,0.6814912796020508,0.08341780008984896,0.19623811021447177,0.06206740223945747,0.3158921629190445,0.08589863766735636,0.7503698468208313,0.12836337391923075,0.14960016421973701,0.08886503698526174,0.2496301509439945,0.1283633793082295
40,0.645817494392395,0.08538511395142842,0.21566176116466518,0.05823060390320823,0.3416447043418884,0.07859023127162797,0.7203081488609314,0.1046452979206871,0.16743276752531525,0.07007198200510421,0.2796918548643589,0.10464528878932586
41,0.6352582037448883,0.08047811055918659,0.22916036695241926,0.05425982306908338,0.35963252335786816,0.0702271382946726,0.7067698478698731,0.1304420607486625,0.17908277139067647,0.089520932079791,0.2932301461696625,0.13044206041213163
42,0.6206084847450256,0.09147717836674334,0.2442745760083198,0.06682812238473289,0.3787536844611168,0.0875603793240865,0.6989660739898682,0.102160054249162,0.18229038938879966,0.06901288578722278,0.3010339260101318,0.10216004856795642
43,0.6244004845619202,0.07663555278889804,0.23120892494916911,0.05655422775901279,0.36228841841220855,0.07355280614191123,0.7231908202171325,0.14706395416456233,0.16999718360602853,0.105468664890986,0.27680917680263517,0.1470639546254352
44,0.599418330192566,0.087033147451615,0.2534100383520126,0.06189986439677282,0.38973647356033325,0.07894921848156752,0.713820505142212,0.12124510547613,0.1738698042929172,0.08729763887572008,0.28617949336767196,0.12124511048876875
