Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
580,0.14865123480558393,0.01548673848562885,0.7380766808986664,0.027061986532231637,0.8404962658882141,0.02309814123943473,0.19445076584815976,0.0527131956969971,0.6793663799762726,0.07261088137955335,0.8055492341518402,0.052713195696997124
581,0.18138602674007412,0.02105094218729878,0.7147091329097748,0.033836718797458254,0.817839628458023,0.026927570187632574,0.20465972423553463,0.06842025420520713,0.6668227076530456,0.08905625792646944,0.7953402757644653,0.06842025420520711
582,0.18340022861957547,0.022587137177382522,0.711696058511734,0.03610827181723544,0.8165739178657532,0.026123771434126277,0.20138205885887142,0.05817599920998442,0.6704305946826935,0.0807501152642239,0.7986179411411285,0.058175999209984376
583,0.1817434504628181,0.022371834395113494,0.7171051263809204,0.029876170349954167,0.8200814545154571,0.021000092819059256,0.19168835282325739,0.03841795617455963,0.6817447781562805,0.05472221884749901,0.8083116471767425,0.03841795617455962
584,0.18378633856773371,0.019079121446716814,0.7132144689559936,0.02770844872915562,0.8173459768295288,0.018645757361777027,0.19382865428924556,0.0737103579822217,0.682503080368042,0.09026445878302522,0.8061713457107544,0.07371035798222168
585,0.18775195032358166,0.030736231315549648,0.6908057808876038,0.04333088092788269,0.7962917745113373,0.04044311210252288,0.1910443782806396,0.043017838865451824,0.6831551253795624,0.05923944752873981,0.8089556217193603,0.04301783886545182
586,0.1778206124901771,0.01845127344646669,0.7225691497325897,0.028206794214330665,0.8220515131950379,0.024499629393915635,0.27008877992630004,0.2412043295635642,0.6125548427924514,0.20961927306686673,0.729911220446229,0.241204328394952
587,0.18609833270311352,0.022019016124189068,0.7078607857227326,0.030583490862586764,0.8121668636798859,0.024122403126736275,0.2752637207508087,0.21297654489886517,0.6007170416414738,0.19813925235655505,0.7247362777590751,0.21297654943878663
588,0.1692572250962257,0.022054935575598802,0.7348958671092987,0.03027760423165882,0.8355382561683655,0.02339884581421627,0.20057036876678463,0.06744343966821562,0.672919437289238,0.08885416627635727,0.7994296312332153,0.0674434396682156
589,0.1775947496294975,0.02498036042242947,0.7173952102661133,0.03807221010922824,0.8203038036823272,0.03095359985046131,0.21255459189414974,0.08609148414917894,0.6582038134336472,0.10482175420148433,0.7874454081058502,0.08609148414917894
590,0.1772795349359512,0.026286850236107037,0.7204959690570831,0.030818554408077632,0.8184340834617615,0.024234678910857253,0.23677311539649962,0.11376358754344673,0.6317044973373414,0.14284662978197196,0.7632268846035004,0.11376358754344673
591,0.17943678498268123,0.012396451499760023,0.7189843893051148,0.018833876660106358,0.822446346282959,0.013389473463784435,0.229262501001358,0.08016644614467848,0.6358171015977859,0.10254065479624024,0.770737498998642,0.08016644614467847
592,0.18580231964588162,0.014836502689906874,0.7111989617347717,0.025052862860999975,0.814750999212265,0.016555690635308012,0.24087710976600643,0.08601248121962787,0.6213175237178803,0.1088343541152857,0.7591228902339935,0.08601248121962787
593,0.17362573146820065,0.01812621786682997,0.7200338244438171,0.03319482414782709,0.8215778648853302,0.02304808801520267,0.21828953027725218,0.06220304411819995,0.6478562444448471,0.08021997995069509,0.7817104697227478,0.06220304411819994
594,0.18175595700740813,0.046608009239798284,0.7160322785377502,0.060403333561762904,0.8197348952293396,0.04573137001572414,0.20881921052932736,0.08188139530614465,0.6626242846250534,0.1030821812392319,0.7911807894706726,0.08188139530614465
595,0.1801147028803825,0.029819658192370806,0.7166637063026429,0.04833099114443082,0.8167096495628356,0.041822445445355586,0.18513015508651728,0.038589535185795915,0.6910311222076416,0.0555098495952285,0.8148698449134827,0.03858953518579593
596,0.266688397526741,0.2541779361824629,0.6391657624393702,0.22470027007175086,0.7333115748129785,0.25417795044561214,0.27023060321807857,0.1608298033861537,0.5967340856790543,0.17988353833014886,0.7297693967819214,0.1608298033861537
597,0.14573293700814244,0.02981047997730901,0.7444342970848083,0.050521978078614645,0.8450123727321625,0.04168624901327351,0.2102007150650024,0.06161816576853518,0.6582413941621781,0.08150363670253513,0.7897992849349975,0.06161816576853519
598,0.19719837307929988,0.038045226447342276,0.6962084352970124,0.04677551936106173,0.8046489775180816,0.03690232037857674,0.24438842535018918,0.1517846418666434,0.6268917337059975,0.16158064447152878,0.7556115716695786,0.15178465070181238
599,0.1959271192550659,0.03180085585451362,0.7008851170539856,0.045894936762895494,0.806362247467041,0.03326763923209286,0.22202686071395872,0.050001433648324524,0.6411833167076111,0.06610042289315887,0.7779731392860413,0.05000143364832452
600,0.18841582089662548,0.0268228066987981,0.7090204000473023,0.04034917345630229,0.8137784957885742,0.030752958437086614,0.20829501748085016,0.051900545379117875,0.6603979647159577,0.07053030360192705,0.7917049825191498,0.05190054537911786
601,0.18579785674810406,0.025914482477936082,0.7159629046916962,0.0297550254428644,0.8186538994312287,0.02164671044109902,0.20078572034835812,0.04537687253198413,0.669759476184845,0.06146168797941787,0.7992142796516418,0.04537687253198414
602,0.18244802504777904,0.023648575595930976,0.7181330025196075,0.029949585125829372,0.8207636654376984,0.023993241795773126,0.2237118601799011,0.09907265832776242,0.6449299126863479,0.11445258645455121,0.7762881398200989,0.09907265832776242
603,0.1725988298654556,0.016869604066857696,0.7212821841239929,0.024414391730625932,0.8212373554706573,0.01955028307099049,0.2142987012863159,0.06593293099526915,0.65372154712677,0.08770656858266958,0.7857012987136841,0.06593293099526913
604,0.1833906590938568,0.017884267626785424,0.7159134566783905,0.025472997269260743,0.8179893493652344,0.021655635863347174,0.23971271514892575,0.09415445736362649,0.623911252617836,0.11045086032530227,0.7602872848510742,0.09415445736362649
605,0.18300863951444624,0.021322069068245634,0.7084708034992218,0.0327227905307944,0.8144301891326904,0.02313617670280167,0.2167196154594421,0.0439909341771935,0.6480391025543213,0.059031575130197085,0.7832803845405578,0.043990934177193484
606,0.19170397967100142,0.027808875848256538,0.700571072101593,0.025716367950287648,0.8072709798812866,0.02389561711901728,0.21120802760124205,0.07034824465826682,0.6580154299736023,0.0917053971401716,0.788791972398758,0.07034824465826682
607,0.19402252137660975,0.0261112595741821,0.6989266574382782,0.03215539600450026,0.8068110406398773,0.023547418547526382,0.22799924015998838,0.07819900613918011,0.636699840426445,0.10061039815022785,0.7720007598400116,0.07819900613918011
